key,short_key,longitude,latitude,altitude,description,title,mp3name,mp3seconds,city,country,continent,human_sounds,animal,music,natural_sounds,channel_environment_and_background,sounds_of_things,source_ambiguous_sounds
aporee_15657_18213,18213,121.7692476511,25.038263868668,186.0,"Inside the train , Binaural recordings , , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121113-31 ) , recorded by Wu,Tsancheng","Pingxi District, New Taipei City - Inside the train",SoundMap2012111331.mp3,174.057075,Keelung,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_10446_12426,12426,7.01578706503,51.4572660215,78.0,"A clicking wall at the ground floor entrance of the gallery, that is underneath the bridge construction. <br /><br />Projekt - Klangpromenade Essen - topographic field recordings and social ambiences<br />","essen, rathaus galerie,click wall",EssenRathausGalerieKlickinWand.mp3,108.35990625,Essen,Germany,Europe,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
aporee_35917_41199,41199,5.7412791252136,45.243394419239,829.0,"Very quiet ambiance in the woods, birds singing and a lot of soothing silence.","Quaix-en-Chartreuse, France - Quiet wood",28clemencierescharbonnier300317h30.mp3,163.39990625,La Tronche,France,Europe,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_1416_1944,1944,7.10479617118835,50.9519724583034,70.0,project: social ambiences/ listen to the people - in & outdoor nearfield recordings,"refrath, bahn haltestelle lustheide",refrathlustheidejugendliche.mp3,149.3761875,Rath,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_42103_47994,47994,-7.9882256949136,31.626912982452,469.0,"At the northern edge of the Djemaa el Fna in the maze of boutiques with leather sandals, cloths, crockery and argan oil there is in a small backyard, quite surprisingly, a chicken market that does not fit into the other tourist traffic. Dust from chicken feathers takes one's breath away.","Morocco, Marrakesh, Marokko - chicken market",MarrakeshChicken181129.mp3,122.1703125,Marrakesh,Morocco,Africa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
aporee_25236_29267,29267,14.288130104542,48.304124823066,275.0,"linz, taubenmarkt bei nacht","linz taubenmarkt - linz, taubenmarkt bei nacht",taubenmarktnachts.mp3,121.04439909297052,Linz,Austria,Europe,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
aporee_36805_42168,42168,-0.12017905712128,51.499710141792,10.0,"This rare occurrence happened on the first day of the 2012 London Olympics at 12 minutes past eight in the morning, exactly 12 hours before a Red Arrows fly by at the Olympic Park at 20:12 hours. (The official ceremony started at 21:00).","Big Ben Chiming 30 Times - Westminster, London, UK - Big Ben Chiming 30 Times",20120727BigBenchiming30timesat0812.mp3,146.97267573696146,City of Westminster,United Kingdom,Europe,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
aporee_16093_18671,18671,121.51774764061,25.033471520527,24.0,"Into MRT station platform and waiting for the train,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121027-17) , recorded by Wu,Tsancheng","Taipei,Taiwan - waiting for the train",SoundMap2012102717.mp3,116.0000625,Taipei,China,Asia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aporee_21139_24563,24563,-1.2670084834099,51.759363726805,61.0,"Recorded with a Zoom H1. Dinner ladies discuss impending lunch, while pupils walk in, around, and out of the kitchen. Recording made by children exploring soundscapes of their school as part of a sound mapping project.","Oxford, Oxfordshire, UK - Kitchen ambience / discussion",Walkingintoschoolkitchenandout.mp3,66.55095238095238,Oxford,United Kingdom,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_14285_16627,16627,94.206712245942,51.649215173,663.0,"Children playing, old man greeting, cars, door scratch. Very windy.<br />Tech.: Marantz PMD-661 (int mics) wrapped on fleece.","Кызылский, Республика Тыва, Россия - Eerbek township.",Marantz012F16bit.mp3,78.0043125,Kyzyl,Russia,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_32357_37203,37203,-84.073626995087,9.9363136485637,1175.0,A large tree full of birds. Not sure what species. Zoom H2 with highpass filter post processing.,"Parque España, San José, Costa Rica - Birds at dusk",SanJoseduskbirds.mp3,134.5750113378685,San Jose,Costa Rica,North America,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_47989_54562,54562,8.5475595773364,47.366043733527,413.0,"Recorded in ambisonic B Format on a Twirling 720 Lite mic and Samsung S9 android smartphone, downmixed into binaural","Gottfried-Keller-Strasse 5, 8001 Zürich, Switzerland - Park Stadelhofen",ParkStadelhofen.mp3,74.485625,Zurich,Switzerland,Europe,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_49167_56036,56036,37.599017942949,55.710117924732,151.0,"Ordzhonikidze street. At the entrance to the Red and white store. You can hear the wind blowing, people talking, a tram goes, cars go, then a car starts, a truck goes, a motorcycle and other street noises. Day. Clearly. Without precipitation.","Орджоникидзе ул., 9, Москва, Россия, 115419 - Ordzhonikidze street",200516002.mp3,120.65959183673468,Novyye Cheremushki,Russia,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_22662_26302,26302,7.9416239261627,49.037231418856,162.0,"Inside the Church: a chorus, the smashing of the church door, people dropping coins for candles","Wissembourg, Frankreich - Eglise Saint Pierre et Saint Paul",Wissembourgkirchepeterundpaulgesang.mp3,119.11721088435374,Wissembourg,France,Europe,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
aporee_14987_17465,17465,4.4993704516983,51.90007551684,4.0,positieve middagboodschap uitgesproken door marktkooplui en bezoekers van de Afrikaandermarkt weergave via het centraal speakersysteem / positive afternoon message spoken by market merchants and visitors of the Afrikaander market spatialization through the central speakersystem,positieve middagboodschap (geluidsinterventie) / positive afternoon message (sound intervention),positievemarktboodschapmiddaginterventie1.mp3,113.03183673469388,Rotterdam,Netherlands,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_11641_13694,13694,-87.8959304094,42.088250775,194.0,"Cicada in the suburbs of Chicago, swarming. Summer 2011. Mt. Prospect, IL, insects, park, soccer game, cars, traffic",Burning Bush Park Cicada Swarm,BurningBushParkCicadaSwarm.mp3,133.056,Prospect Heights,United States,North America,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_7000_8694,8694,15.9743517637,45.8147427798,159.0,mens choir rehearsal in saint Katarina Church,mens choir rehearsal in Church,choral1.mp3,159.63453514739228,Zagreb - Centar,Croatia,Europe,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
aporee_41807_47659,47659,-75.967206459935,42.087039247539,290.0,A populated bus stop used by hundreds of students. The rumbling of buses followed by the occasional conversations of university students. Recorded with binaural microphones.,"BU Union, Vestal, NY 13850, USA - Binghamton University Union Bus Stop",BusStop.mp3,123.67066666666666,Johnson City,United States,North America,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
aporee_8652_10462,10462,12.2536611557,41.7916327001,5.0,getting to Rome on a crowded train someone is thinking he has the coolest music ever...,Fiumicino Airport train station - train onboard,ITintambiencetrainfromFiumicinotoRomaTrastevere191703112010.mp3,168.1165,Fiumicino-Isola Sacra,Italy,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_44285_50363,50363,21.016556977716,56.517249110515,6.0,Tough conditions with an arctic blast of wind dropping temperatures into the single digits in the middle of spring. The roof of an old factory stairwell rubles in the wind. Primo EM172 omni recording.,"Tirgus iela 9, Liepāja, Latvia - Factory stairwell tower in the wind",Carraigefactorytowerwindy.mp3,154.704125,Liepaja,Latvia,Europe,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_34976_40207,40207,145.46172559261,-16.070557959035,40.0,more recordings from the daintree: https://jeremyh.bandcamp.com/album/six-days-in-the-daintree,"Daintree Rainforest, QLD, Australia - Parrots in a tall fruiting fig",canopyparrots.mp3,89.4987,Port Douglas,Australia,Oceania,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_40948_46736,46736,4.3998857594186,51.221170025812,6.0,"Two persons walking with small scooters, on the cobblestones of the Antwerpen central square.","2000 Antwerpen, Belgique - Grote Markt - Central square",antwerpengrandplace040813h45.mp3,163.451375,Antwerpen,Belgium,Europe,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_10804_12808,12808,14.4020247459,50.0867900395,215.0,"the baroque garden with waterfall, running from the petrin hill.","Vratislavka zahrada, watersourse",vratislavska.mp3,75.33715,Mala Strana,Czechia,Europe,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
aporee_33115_38053,38053,21.906845569611,56.032600313909,181.0,Cold War Museum. in the nuclear missile silos,"former nuclear missile silos, Lithuania",raketusachta.mp3,92.71467120181406,Plateliai,Lithuania,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_18542_21525,21525,-122.26731777191,37.828293916397,26.0,"The last BART train (local subway system) of the evening, waiting for connecting trains with a car packed full of Friday night revelers.","Mac Arthur BART Station, Oakland, CA, USA - Last BART train",LastBARTMacArthur.mp3,76.076625,Emeryville,United States,North America,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_44346_50433,50433,-3.9838969038148,31.291545842604,763.0,"Recorded with Sennheiser ME66, Mono","Community Centre, N13, Tissardmine, Marokko - Moroccan Berber Wedding",wedding20190519121140.mp3,176.86197278911564,Aoufous,Morocco,Africa,0.2,0.0,1.0,0.0,0.0,1.0,1.0,0.2
aporee_46707_53049,53049,12.089275854644,46.120917184936,319.0,A morning walk with bird singing.<br />Recorded with Sony PCM-D100,"Villa, Sedico BL, Italia - bird song",birdsong20191101173306.mp3,68.3007709750567,Sedico,Italy,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_2620_3622,3622,13.422050178051,52.4953822314481,39.0,"passanten, marktschreier<br />crier at fruit and veg stall, visitors of the market","maybachufer: wochenmarkt, obst- und gemüsestand - marktschreier, passanten",CityCountryMemaybachuferzwischen34marktObstverkmarktschreier.mp3,110.1924375,Bezirk Kreuzberg,Germany,Europe,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
aporee_864_1272,1272,74.55,26.5,475.0,sent by ingridhoffmann@... at 01.12.2007 13:17:16,"Pushkar, Rajasthan rec. by Sebcatlitte",1403SebcatlitterPushkarRajahstanHolywailingwalk.mp3,112.431,Pushkar,India,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_32839_37739,37739,0.62558770179749,49.431810772316,8.0,"In Aizier near the Seine river, there's a garden where poultry is shouting unbridled ! This bucolic place is rural and it's relaxing.","Aizier, France - Poultry",aizier220715h30volaille.mp3,158.54035,Petiville,France,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
aporee_17030_19833,19833,121.47145807743,25.251935049902,10.0,"Traffic noise,Sony Pcm d50 (SoundMap20120625-11), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","Sanzhi,New Taipei City - Traffic noise",SoundMap2012062511.mp3,135.5552,Taipei,China,Asia,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_17122_19932,19932,120.30327424407,22.639679549049,7.0,"Railway platforms,Travelers coming and going,Sony ECM-MS90+Sony Hi-MD MZ-RH1(SoundMap20120201-30), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","Kaohsiung Station,Taiwan - Railway platforms",SoundMap2012020130.mp3,111.5552,Kaohsiung,China,Asia,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
aporee_20093_23400,23400,138.51769432425,-34.849155432717,7.0,"This recording is in a suburban back yard. Birds can be heard in the tree above. The very distant sound of children playing and slight industrial or port activity can be heard. Rain slowly approaches. A large rolling thunder clap sounds at around 1 minute 30 seconds. The resident birds in the tree above include noisy miners, rainbow lorikeets, new holland honeyeaters, magpie larks and pigeons, continue after the thunder. Recorded using Zoom H4n by Peter Kolomitsev","King William St Rosewater SA 5013, Australia - Suburban backyard_Rain starting_Thunder Clap",KingWilliamSt06112012RainstartingThunderClap320kbps.mp3,179.9366,Alberton,Australia,Oceania,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
aporee_9708_11631,11631,75.1155531406,15.7696843254,655.0,"India, Karnataka, Saundatti, crossroads, horns, children, percussions","Saundatti, Crossroads, Children and percussions",FrancoisEmmanuelFodereSaundattiCrossroadschildrenandpercussions.mp3,155.275025,Saundatti,India,Asia,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
aporee_20669_23996,23996,2.3353886604309,48.817645024198,81.0,There are a lot of musicians who use the park to practise their instruments. <br />Here a saxophonist accompanies the sound of holiday makers leaving Paris en masse in their cars .. and the ever present building works.,"Between l'oblique and la Maison de l'allemagne, CIUP,Paris14, France - Saxo dans le vent",SaxodansleventNORM.mp3,174.24256235827664,Gentilly,France,Europe,0.0,0.0,1.0,0.3,0.0,0.2,0.0,0.0
aporee_31414_36101,36101,1.2928944826126,52.628703827552,25.0,A short walk through Norwich Market ending by a busker.,"Norwich market, Norwich, Norfolk, UK - Norwich Market",norwichmarket.mp3,175.88325,Norwich,United Kingdom,Europe,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_6808_8480,8480,23.7359833717346,37.9754748978543,101.0,"Ilias Vrettakos, assistant chairman, ADEDY.<br />Jiorgos Gabriilidis, assistent chairman, GESAE.",Athens. Interview with trade unionists - 06.05.2010,AthensInterviewwithtradeunionists.mp3,157.8318367346939,Athens,Greece,Europe,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_16849_19597,19597,-2.696151137352,54.420790227018,265.0,"This is the sound of Brian Knowles's one year old ewes. The field is wet and very close to a main road; you can hear the traffic travelling by very close and at high speed. Brian also explains what a hogg hole is, i.e. a special hole created in a wall which sheep can use to move between fields.","Fawcett Forest, Cumbria, UK - Brian Knowles's Hoggs (one year old ewes)",04012012BrianKnowleshogghole.mp3,140.98605,Kendal,United Kingdom,Europe,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_5742_7219,7219,1.25561714172363,45.8328734699496,290.0,Dimanche matin dans la circulation...,"Limoges, Place Denis-Dussoubs, Talons aiguille",425.mp3,120.2155,Limoges,France,Europe,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
aporee_7229_8950,8950,4.36941504478,52.0952783875,2.0,"after a couple of hot days, it started to rain","Mariahoeve, Den Haag, Nederland - Regen in de avond, Den Haag",MarcoRaaphorstdeverkoelingdooronweer.mp3,140.7020634920635,Voorburg,Netherlands,Europe,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_36011_41300,41300,14.534676074982,35.855178783204,60.0,"sound of prayer during a procession, amplified by many permanent speakers in the strests.<br />(SD702, DPA4060)","Triq San Girgor, Żejtun, Malta - prayer and procession in the streets",maltaZejtunTriqSanGirgorProcession07042017a.mp3,170.0000680272109,Zejtun,Malta,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_49120_55972,55972,-73.242946236177,-3.7500987615885,102.0,Youth with a mission singing for Jesus,"Malecón Maldonado 102, Iquitos 16002, Peru - thank you Jesus",4jezusmuziekgroepopboulevard247.mp3,167.4481,Iquitos,Peru,South America,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
aporee_28061_32339,32339,-17.170171737671,32.867632058219,21.0,"taxi driver showing off the trunk of his car - decorated with pictures, badges, pendants and other stuff.","Porto Moniz, bus stop - taxi driver",taxidriver.mp3,180.0,Porto Moniz,Portugal,Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
aporee_38350_43850,43850,116.39383792877,39.911480891668,51.0,Soldiers / Guards training in the Forbidden City. Recording coming closer after I saw that chinese tourists also film it...,"7 Zhi Nv Qiao Dong He Yan, Xicheng Qu, Beijing Shi, China, 100031 - Forbidden City - guards training",BjgForbCityGuardtraining.mp3,176.956675,Beijing,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_5308_6758,6758,8.34622174501419,51.6757753472508,82.0,walk over the place at the set up of the annual fall kermess in the center of the city<br /><br />soundmap nrw - social ambiences and topographic field recordings,"lippstadt, market place, kermess set up",LippstadtMarktplatz01.mp3,91.32941666666666,Lippstadt,Germany,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_30648_35254,35254,-4.6770483255386,55.610605156743,6.0,"Listening to the radio in the sandwich shop<br /><br />Recorded by acoustic ecologists from Goldsmiths, University of London during site visits for the Academy of Urbanism's 2016 'Great Place' award. Irvine Harbour was short listed for the award.","Irvine, North Ayrshire, UK - Sandwich shop",25th1505IrvineHarboursandwichshop.mp3,91.4808163265306,Irvine,United Kingdom,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aporee_6356_7900,7900,-97.7833950519562,30.5039401792922,249.0,playing the railings of a metal walking bridge. cardinals sing above.,"walking bridge gong with cardinals, Austin TX",walkingbridgegongwcardinals.mp3,168.93666666666667,Cedar Park,United States,North America,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
aporee_7533_9278,9278,1.6146120429,50.7122181982,19.0,sunny Sunday afternoon<br />People in the gardens.<br />Children are playing,Avenue J Kennedy Boulogne Sur Mer,Jardin.mp3,66.09544217687075,Boulogne-sur-Mer,France,Europe,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_35197_40441,40441,27.407712936401,-17.763318477806,628.0,"Margaret Munkuli gives an English summary of Maria's speech.<br /><br />if you want to hear more of the Manjolo Women's Baobab Maheo project, you may listen to Margaret's story of it here: http://aporee.org/maps/work/?loc=32444","Chibondo Primary, Binga, Zimbabwe - Margaret summerizes...",MariaMunkuli2MargaretsSummary.mp3,164.0224,Binga,Zimbabwe,Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aporee_27279_31430,31430,-73.894965648651,41.66560269865,43.0,"ice falling from limbs, birds, cars nearby","Vassar College, 124 Raymond Avenue, Poughkeepsie, NY 12604, USA - Vassar Farm, fresh snow, sunny afternoon, sounds in the woods on a footbridge over a stream",VassarFarm130Pm22215StreamCrossing.mp3,135.73092970521543,Spackenkill,United States,North America,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
aporee_40163_45870,45870,27.207050658856,58.174586407836,45.0,Birds seem to become more active with the coming of rain. Tascam DR-100 mk3 and primo omnis.,"Piirimäe, Viisli, Põlva maakond, Estonia - Birds and approaching spring thunderstorm",Springthunderstormapproach.mp3,144.02410416666666,Polva,Estonia,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
